Feature.ID,Taxon,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species,otu_occ,otu_rel,fill
KF101495.1.1358,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas,0.99746133706192,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas,NA,0.0227272727272727,8.29023905420112e-05,Rare
KF101734.1.1362,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Neisseriaceae; Neisseria,0.994268700727313,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Neisseriaceae, Neisseria,NA,0.0340909090909091,0.000662408867556234,Rare
KF101799.1.1351,Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Micrococcaceae; Rothia,0.995609150426862,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Rothia,NA,0.0227272727272727,0.000116678597670539,Rare
KF101919.1.1361,Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae,0.999999911433232,Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae,NA,NA,0.0340909090909091,0.000733960312322602,Rare
KF101923.1.1355,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas; uncultured_bacterium,0.851045429763889,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, uncultured_bacterium,0.0227272727272727,8.07226704316069e-05,Rare
KF147055.1.1458,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.998440079487003,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.181818181818182,0.00262403487166992,Rare
KF189006.1.1289,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae; Massilia,0.797809678165533,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,NA,0.0340909090909091,7.61941081891858e-05,Rare
KF201713.1.1445,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia,0.921174350385482,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia,NA,0.0227272727272727,2.73798814225924e-05,Rare
KF286609.1.1482,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus,0.996749492269886,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,NA,0.0340909090909091,7.17383655170156e-05,Rare
KF413411.1.1467,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.995942289778915,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.0795454545454545,0.00436754041871629,Rare
KF424281.1.1444,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.998215351809832,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0681818181818182,8.80733518084967e-05,Rare
KF424996.1.1424,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Edaphobacter; Edaphobacter_sp.,0.864359506258738,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Edaphobacter, Edaphobacter_sp.,0.0568181818181818,0.00021978592530866,Rare
KF464373.1.1241,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia,0.833163524526152,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia,NA,0.0227272727272727,0.000624352718010195,Rare
KF479549.1.1506,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales,0.999634077042044,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,NA,NA,NA,0.0227272727272727,0.000111828874004271,Rare
KF494758.1.1495,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Comamonadaceae; Aquabacterium,0.913101831853793,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,NA,0.215909090909091,0.00413996252973476,Rare
KF756190.1.1310,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.997303241076071,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.363636363636364,0.0252521206931083,Core
KF756208.1.1251,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.997109520549846,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.284090909090909,0.015055161544879,Rare
KF756244.1.1201,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter,0.999853335671614,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter,NA,0.0454545454545455,0.000113249006823414,Rare
KF756254.1.1238,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.997088469781704,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.102272727272727,0.0014344056713603,Rare
KF826010.1.1436,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus,0.967982419972053,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus,NA,0.0227272727272727,0.000186199001391497,Rare
KF831405.1.1448,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter,0.999177470674569,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA,0.0227272727272727,0.000763514633744383,Rare
KJ016207.1.1336,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; 1174-901-12,0.750672894372994,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12,NA,0.0227272727272727,3.7504781043793e-05,Rare
KJ469554.1.1367,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Peptostreptococcales-Tissierellales; Ezakiella,0.999994252381932,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcales-Tissierellales, Ezakiella,NA,0.0227272727272727,7.90366631836118e-06,Rare
KJ496054.1.1444,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.995391859544632,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0227272727272727,3.6812874712444e-05,Rare
KJ534472.1.1439,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.996947410584252,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0568181818181818,0.000405999433388906,Rare
KJ578741.1.1411,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus,0.990730499773809,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA,0.0340909090909091,0.000248151563653405,Rare
KJ579161.1.1520,Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter,0.999706886768575,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter,NA,0.0227272727272727,9.8324491015809e-05,Rare
KJ623585.1.1469,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter,0.995384764724964,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA,0.0227272727272727,0.000207433426738198,Rare
KJ726551.1.1410,Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Carnobacterium,0.986756502427301,Bacteria, Firmicutes, Bacilli, Lactobacillales, Carnobacteriaceae, Carnobacterium,NA,0.193181818181818,0.00422478302785049,Rare
KJ726591.1.1386,Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Sediminibacterium; Sediminibacterium_sp.,0.995334330957904,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Sediminibacterium, Sediminibacterium_sp.,0.113636363636364,0.00217151694045329,Rare
KJ809157.1.1466,Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingobium,0.781557985865822,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,NA,0.0568181818181818,0.000188979348631357,Rare
KJ809260.1.1509,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.999356359778395,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.125,0.00248748743529339,Rare
KJ809354.1.1468,Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas,0.948405621385651,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,NA,0.0227272727272727,0.000189390668342674,Rare
KM021097.1.1244,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.998868667812517,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0568181818181818,5.06293651324992e-05,Rare
KM023860.1.1371,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Nocardiaceae; Rhodococcus,0.797785653782178,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus,NA,0.147727272727273,0.000848073871956077,Rare
KM117219.1.1448,Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas,0.932865984201085,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,NA,0.0454545454545455,0.00250807101302851,Rare
KM187215.1.1403,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales,0.987791059237414,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,NA,NA,NA,0.0340909090909091,5.31559156706536e-05,Rare
KM242581.1.1405,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.852158133233769,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0227272727272727,0.000221872347397268,Rare
KM251024.1.1452,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales,0.993911722758917,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales,NA,NA,NA,0.0227272727272727,0.000198375580520003,Rare
KM253006.1.1448,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.904958424907613,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0340909090909091,0.000100189519063655,Rare
KM253064.1.1368,Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Novosphingobium,0.946038090542337,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,NA,0.170454545454545,0.00617876013299049,Rare
KM253135.1.1447,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.997669998315037,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0454545454545455,0.000199846493358836,Rare
KM253147.1.1511,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.937108413178137,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.0681818181818182,0.00347121662633977,Rare
KM257721.1.1483,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus,0.987361758116282,Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus,NA,0.102272727272727,0.000439319446423805,Rare
KM264402.1.1478,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.856701666072234,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0227272727272727,0.000301130384799362,Rare
KM278969.1.1410,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Anoxybacillus,0.906787499428275,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Anoxybacillus,NA,0.0454545454545455,0.0022520002150717,Rare
KM819108.1.1529,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus,0.999958171374643,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,NA,0.0340909090909091,0.000477273236773021,Rare
KM882673.1.1292,Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; uncultured,0.955663599143693,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,NA,0.113636363636364,0.000759853762378487,Rare
KM888877.1.1419,Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae,0.998105914090062,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae,NA,NA,0.0227272727272727,0.000369702828915015,Rare
KM924548.1.1437,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; 1174-901-12,0.849451072330565,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12,NA,0.0340909090909091,4.28363582875042e-05,Rare
KM974909.1.1455,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,0.999054344440152,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus,NA,0.0227272727272727,0.000107129886695371,Rare
KP027016.1.1336,Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella_jogaejeotgali,0.737164966412903,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Weissella, Weissella_jogaejeotgali,0.0227272727272727,0.000158875307580699,Rare
KP214599.6.1225,Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Microbacteriaceae; Microbacterium,0.986087119401713,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium,NA,0.0227272727272727,4.97037283367081e-06,Rare
KP339859.1.1411,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.770086061407446,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0227272727272727,5.69957260260671e-05,Rare
KP694006.1.1333,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium,0.833927525553495,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Bradyrhizobium,NA,0.181818181818182,0.0120458664224835,Rare
KP717943.1.1266,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter,0.999931721748468,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter,NA,0.0568181818181818,0.000148487282519215,Rare
KP717958.1.1215,Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Micrococcaceae,0.999941968456089,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae,NA,NA,0.0568181818181818,0.000430853362628366,Rare
KP772347.1.1460,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Proteus,0.724961131456718,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Proteus,NA,0.0340909090909091,0.000343227906468087,Rare
KR107314.1.1202,Bacteria; Firmicutes; Limnochordia; Limnochordia; Limnochordia; Limnochordia; uncultured_Clostridia,0.860647576778814,Bacteria, Firmicutes, Limnochordia, Limnochordia, Limnochordia, Limnochordia, uncultured_Clostridia,0.0568181818181818,0.000227171872049984,Rare
KR514582.1.1245,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.998056473698424,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.0340909090909091,0.000535893990762866,Rare
KR868991.1.1409,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter,0.999137781991797,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter,NA,0.0227272727272727,1.66192803354817e-05,Rare
KT005623.1.1250,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia,0.962251459917229,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia,NA,0.0340909090909091,0.000133131150094286,Rare
KT005625.1.1200,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.998205491129442,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0340909090909091,6.07434400470311e-05,Rare
KT005643.1.1200,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.998930470948768,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0227272727272727,9.83054669649315e-05,Rare
KT006758.1.1432,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus,0.809800964657861,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA,0.136363636363636,0.00826923964260685,Rare
KT154887.1.1354,Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Dermabacteraceae; Brachybacterium,0.776397199292392,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Dermabacteraceae, Brachybacterium,NA,0.0227272727272727,7.94369477511065e-05,Rare
KT203427.1.1205,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Chromobacteriaceae; Vogesella,0.999895111962312,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Chromobacteriaceae, Vogesella,NA,0.0568181818181818,0.000981756398039274,Rare
KT215540.1.1447,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.756583466063347,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0227272727272727,0.000342636167119409,Rare
KT581998.1.1306,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium,0.8416120461304,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Bradyrhizobium,NA,0.170454545454545,0.00506437771843169,Core
KT582003.1.1350,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella,0.920091550864955,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,NA,0.0340909090909091,0.000389668578658757,Rare
KT626954.1.1200,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus,0.997397176631581,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA,0.0113636363636364,2.73207681113743e-07,Rare
KT767708.1.1430,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.997903670169852,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0568181818181818,0.000187322499824501,Rare
KT860421.1.1231,Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus,0.970950395355054,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus,NA,0.0340909090909091,2.61715200228856e-05,Rare
KU060864.1.1436,Bacteria; Actinobacteriota; Actinobacteria; Frankiales; Nakamurellaceae; Nakamurella,0.966209200524808,Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Nakamurellaceae, Nakamurella,NA,0.0340909090909091,4.42536024717173e-05,Rare
KU179368.1.1477,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.821547824743133,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0340909090909091,7.02775780200137e-05,Rare
KU200945.1.1458,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.989894127590369,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.0227272727272727,2.5568445181012e-05,Rare
KU324909.1.1217,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,0.999339540137799,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus,NA,0.477272727272727,0.0774036439135252,Core
KU324914.1.1231,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus,0.998744626755476,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,NA,0.204545454545455,0.00289924869440178,Rare
KU358690.1.1400,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.999083631526107,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0340909090909091,0.000102731002111067,Rare
KU515096.1.1489,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.997173703668741,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0340909090909091,0.000117199081871252,Rare
KU569617.1.1237,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae,0.897796866300489,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae,NA,NA,0.0795454545454545,0.00130106748348001,Rare
KU674365.1.1488,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales,0.999512183195574,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,NA,NA,NA,0.0227272727272727,0.000163126068342075,Rare
KU713399.1.1335,Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; uncultured,0.910002959978368,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,NA,0.0227272727272727,6.70888080290859e-05,Rare
KU713460.1.1383,Bacteria; Actinobacteriota; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Actinomycetospora; uncultured_bacterium,0.799247288883032,Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Actinomycetospora, uncultured_bacterium,0.0227272727272727,1.91476058822002e-05,Rare
KU713519.1.1337,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales,0.997386719230407,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,NA,NA,NA,0.0227272727272727,1.78956857144925e-05,Rare
KU881628.1.1200,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Proteus,0.741911118848184,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Proteus,NA,0.0227272727272727,0.00045697189214081,Rare
KU899036.1.1458,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,0.999236586549991,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus,NA,0.284090909090909,0.0151933381233818,Rare
KX026867.1.1427,Bacteria; Actinobacteriota; Actinobacteria; Actinomycetales; Actinomycetaceae; Actinomyces,0.998847596800529,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces,NA,0.0227272727272727,0.000686095735737876,Rare
KX212248.1.1200,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.997878246908349,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0909090909090909,0.000145142831755595,Rare
KX212259.1.1200,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.872009826824833,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0227272727272727,0.00011760821786864,Rare
KX225292.1.1208,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Rahnella1,0.783607444189475,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Rahnella1,NA,0.0340909090909091,0.000113419159369984,Rare
KX363704.1.1459,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.985983515647139,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0340909090909091,0.000327448996677434,Rare
KX378956.1.1440,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.991904646063926,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.25,0.00492572299179009,Rare
KX436095.1.1487,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.997041524018472,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.0568181818181818,0.000858085288509232,Rare
KX507782.1.1490,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.996896685992422,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0340909090909091,4.60941033656066e-05,Rare
KX508304.1.1490,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.993581297702999,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0227272727272727,0.000244531194780461,Rare
KX583579.1.1213,Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc,0.999987166798496,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc,NA,0.0227272727272727,2.2835516467383e-05,Rare
KX618431.1.1210,Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Microbacteriaceae,0.996737315314241,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae,NA,NA,0.0568181818181818,0.000326429940039101,Rare
KX640928.1.1211,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.997328266640887,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0113636363636364,2.72378628083326e-05,Rare
